Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
cascaded,large_binary_1024.bin,1073741824,1024.00,65536,3.03,169.52,460.84,6.334,2.330,20.335,6.702,33.371,0.000387,0.3301,0.8550,0.0123,0.0043,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,large_random_1024.bin,1073741824,1024.00,65536,1.00,122.25,966.38,8.783,1.111,20.439,20.442,49.665,0.000536,0.3314,2.7414,0.0238,0.0031,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,large_zeros_1024.bin,1073741824,1024.00,65536,92.04,403.92,248.90,2.658,4.314,20.520,0.223,23.402,0.000162,0.3173,0.1678,0.0021,0.0029,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,medium_TTI_100.bin,104857600,100.00,65536,1.04,90.70,290.62,1.156,0.361,1.928,1.849,4.933,0.000723,0.4357,2.8341,0.0056,0.0035,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,medium_binary_100.bin,104857600,100.00,65536,3.04,111.98,432.91,0.936,0.242,1.929,0.634,3.500,0.000585,1.0702,2.9663,0.0091,0.0017,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,medium_random_100.bin,104857600,100.00,65536,1.00,87.81,1008.50,1.194,0.104,1.951,1.951,5.096,0.000746,0.5172,41.6393,0.0070,0.0043,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,medium_zeros_100.bin,104857600,100.00,65536,92.04,307.47,168.58,0.341,0.622,1.926,0.021,2.288,0.000213,8.4173,0.3525,0.0101,0.0013,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,small_TTI_10.bin,10485760,10.00,65536,1.61,19.53,33.42,0.537,0.314,0.221,0.137,0.895,0.003355,0.2336,0.0747,0.0066,0.0007,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,small_binary_10.bin,10485760,10.00,65536,3.04,19.36,51.59,0.542,0.203,0.233,0.077,0.852,0.003385,0.2429,0.0539,0.0069,0.0002,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,small_random_10.bin,10485760,10.00,65536,1.00,18.92,230.13,0.554,0.046,0.235,0.235,1.025,0.003464,0.2932,1.8021,0.0087,0.0004,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,small_zeros_10.bin,10485760,10.00,65536,92.04,64.33,33.60,0.163,0.312,0.236,0.003,0.402,0.001019,1.9959,0.0229,0.0055,0.0002,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,133.83,726.48,29.562,5.446,72.631,70.817,173.010,0.000490,0.0966,2.6779,0.0213,0.0200,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,xlarge_binary_4096.bin,4294967296,4096.00,65536,3.04,175.49,462.96,24.474,9.277,78.931,25.959,129.364,0.000373,6.6592,0.6585,1.0314,0.0132,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,xlarge_random_4096.bin,4294967296,4096.00,65536,1.00,128.13,969.64,33.521,4.429,78.843,78.853,191.217,0.000511,0.0868,4.7226,0.0227,0.0216,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
cascaded,xlarge_zeros_4096.bin,4294967296,4096.00,65536,92.04,414.93,256.50,10.351,16.745,78.944,0.858,90.153,0.000158,0.1745,0.0812,0.0044,0.0053,vianden-1,AMD Instinct MI300X,gfx942,MI300X_PINNED,10,2,20260518_030652
