Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
snappy,xlarge_random_4096.bin,4294967296,4096.00,65536,0.99,27.51,106.67,156.145,40.264,156.577,157.807,470.529,0.002383,0.0370,0.3098,0.2096,0.1172,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
snappy,xlarge_zeros_4096.bin,4294967296,4096.00,65536,21.30,28.88,85.56,148.743,50.196,156.372,7.342,312.457,0.002270,0.0324,0.2540,0.1671,0.1488,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,large_TTI_1024.bin,719323136,686.00,65536,1.03,61.56,173.89,11.686,4.137,26.710,26.044,64.440,0.001065,0.2825,6.3129,0.0537,0.1605,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,large_binary_1024.bin,1073741824,1024.00,65536,3.03,82.46,91.90,13.021,11.684,39.830,13.127,65.977,0.000795,0.2419,0.7160,0.0383,0.0912,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,large_random_1024.bin,1073741824,1024.00,65536,1.00,58.49,280.48,18.358,3.828,39.921,39.926,98.204,0.001120,0.3050,1.8330,0.0959,0.0250,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,large_zeros_1024.bin,1073741824,1024.00,65536,92.04,175.19,40.68,6.129,26.396,39.564,0.430,46.122,0.000374,0.0987,0.3482,0.0035,0.2278,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,medium_TTI_100.bin,104857600,100.00,65536,1.04,52.69,181.50,1.990,0.578,4.080,3.914,9.984,0.001244,3.7002,10.5411,0.1496,0.0358,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,medium_binary_100.bin,104857600,100.00,65536,3.04,65.23,152.49,1.607,0.688,3.976,1.307,6.891,0.001005,4.7378,10.9668,0.1222,0.0510,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,medium_random_100.bin,104857600,100.00,65536,1.00,49.94,326.53,2.100,0.321,3.979,3.979,10.058,0.001312,3.6183,2.9041,0.1612,0.0029,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,medium_zeros_100.bin,104857600,100.00,65536,92.04,144.27,47.56,0.727,2.205,3.945,0.043,4.715,0.000454,7.6758,4.6997,0.0424,0.2465,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,small_TTI_10.bin,10485760,10.00,65536,1.61,28.81,24.08,0.364,0.435,0.531,0.329,1.224,0.002274,1.2137,0.8861,0.0156,0.0164,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,small_binary_10.bin,10485760,10.00,65536,3.04,23.00,53.86,0.456,0.195,0.527,0.173,1.156,0.002849,5.8071,10.5328,0.1358,0.0495,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,small_random_10.bin,10485760,10.00,65536,1.00,22.31,176.80,0.470,0.059,0.516,0.516,1.503,0.002937,5.5217,18.7893,0.1376,0.0074,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,small_zeros_10.bin,10485760,10.00,65536,92.04,67.92,20.51,0.154,0.511,0.531,0.006,0.691,0.000965,13.0149,4.6510,0.0387,0.1570,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,60.05,214.49,65.885,18.445,144.692,141.078,351.654,0.001091,0.1363,0.6801,0.1500,0.0585,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,xlarge_binary_4096.bin,4294967296,4096.00,65536,3.04,80.27,129.14,53.509,33.258,156.210,51.374,261.093,0.000816,0.2299,0.5598,0.1536,0.1440,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,xlarge_random_4096.bin,4294967296,4096.00,65536,1.00,57.21,276.03,75.080,15.560,156.850,156.869,388.800,0.001146,0.1410,1.4338,0.1851,0.0806,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
cascaded,xlarge_zeros_4096.bin,4294967296,4096.00,65536,92.04,175.14,54.46,24.522,78.862,156.310,1.698,182.531,0.000374,0.6258,0.1205,0.0880,0.1748,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT_PINNED,10,2,20260518_012021
