Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp,Mode,ZfpParam,AllocMs,MemcpyH2HMs,PeakPinnedBytes,AdaptiveWindowBytes,AdaptiveNumWindows,MaxAbsDiff,RMSE,PSNR,MaxRelErr,AmplitudeRange,Campaign
snappy,xlarge_binary_4096.bin,4294967296,4096.0,65536,2.15,23.95,62.65,179.308,68.560,154.134,71.570,405.012,0.000684,0.2800,0.0073,2.1616,0.0080,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,10.733,383.410,67108864,67108864,64,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,xlarge_binary_4096.bin,4294967296,4096.0,65536,2.15,24.05,62.51,178.575,68.707,1143.261,530.861,1852.698,0.000681,0.0544,0.6866,0.4082,0.8002,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,xlarge_binary_4096.bin,4294967296,4096.0,65536,2.15,24.00,62.25,178.991,69.000,153.416,71.237,403.645,0.000683,0.2336,1.4106,1.8209,1.7089,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,673.801,901.998,4294967296,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_random_100.bin,104857600,100.0,65536,1.00,31.02,152.15,3.380,0.689,3.968,3.968,11.316,0.002112,0.1484,2.6624,0.0162,0.0120,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,12.214,17.640,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_random_100.bin,104857600,100.0,65536,1.00,31.03,152.06,3.379,0.690,19.214,19.217,41.810,0.002112,0.1609,2.9942,0.0176,0.0134,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_random_100.bin,104857600,100.0,65536,1.00,30.99,152.10,3.384,0.689,3.774,3.774,10.932,0.002115,0.0831,2.1522,0.0091,0.0098,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,21.838,15.645,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_random_100.bin,104857600,100.0,65536,1.00,2.66,169.30,39.394,0.619,4.022,4.039,47.455,0.006155,0.0026,1.8079,0.0386,0.0066,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,11.867,16.870,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_random_100.bin,104857600,100.0,65536,1.00,2.66,169.14,39.462,0.620,30.289,30.410,100.161,0.006166,0.0261,1.2329,0.4075,0.0045,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_random_100.bin,104857600,100.0,65536,1.00,2.66,169.65,39.449,0.618,3.779,3.794,47.021,0.006164,0.0248,1.0215,0.3856,0.0037,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,22.012,17.626,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_random_100.bin,104857600,100.0,65536,0.99,27.02,105.29,3.881,0.996,4.111,4.144,12.137,0.000606,0.1835,0.4608,0.0264,0.0044,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,12.812,21.035,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_random_100.bin,104857600,100.0,65536,0.99,27.01,105.33,3.882,0.995,32.435,32.694,69.011,0.000607,0.2139,0.7009,0.0307,0.0067,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_random_100.bin,104857600,100.0,65536,0.99,27.02,105.24,3.881,0.996,3.828,3.859,11.568,0.000606,0.1997,0.6481,0.0287,0.0062,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,21.422,17.815,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_random_10.bin,10485760,10.0,65536,1.00,13.79,115.33,0.761,0.091,0.456,0.457,1.674,0.004754,0.0604,1.1065,0.0034,0.0009,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.777,1.729,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_random_10.bin,10485760,10.0,65536,1.00,13.76,114.53,0.762,0.092,2.193,2.194,5.149,0.004763,0.0580,1.4413,0.0033,0.0012,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_random_10.bin,10485760,10.0,65536,1.00,13.78,115.15,0.761,0.091,0.456,0.456,1.673,0.004757,0.0555,1.2114,0.0031,0.0010,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,1.941,1.549,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_random_10.bin,10485760,10.0,65536,1.00,1.91,81.63,5.501,0.128,0.461,0.463,6.425,0.008595,0.0052,0.8844,0.0150,0.0014,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.771,1.473,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_random_10.bin,10485760,10.0,65536,1.00,1.91,81.53,5.501,0.129,3.139,3.151,11.790,0.008595,0.0062,0.7540,0.0178,0.0012,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_random_10.bin,10485760,10.0,65536,1.00,1.91,81.29,5.501,0.129,0.460,0.462,6.424,0.008595,0.0067,1.1096,0.0194,0.0018,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,2.013,1.581,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_random_10.bin,10485760,10.0,65536,0.99,23.66,66.56,0.443,0.158,0.461,0.465,1.369,0.000692,0.0575,0.8135,0.0011,0.0019,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.999,1.795,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_random_10.bin,10485760,10.0,65536,0.99,23.53,66.48,0.446,0.158,3.214,3.240,6.900,0.000696,0.6538,0.7975,0.0144,0.0019,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_random_10.bin,10485760,10.0,65536,0.99,23.66,66.67,0.443,0.157,0.464,0.468,1.375,0.000693,0.0690,0.6347,0.0013,0.0015,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,2.053,1.618,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,large_random_1024.bin,1073741824,1024.0,65536,1.00,33.65,290.45,31.908,3.697,38.546,38.550,109.005,0.001948,0.7760,24.2118,0.8354,0.5167,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,14.249,87.863,67108864,67108864,16,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,large_random_1024.bin,1073741824,1024.0,65536,1.00,33.73,296.76,31.836,3.618,170.530,170.551,372.917,0.001943,0.3960,6.9872,0.3980,0.0860,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,large_random_1024.bin,1073741824,1024.0,65536,1.00,33.81,303.12,31.763,3.542,38.364,38.369,108.496,0.001939,0.0147,5.4598,0.0138,0.0637,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,171.689,119.103,1073741824,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,large_random_1024.bin,1073741824,1024.0,65536,1.00,2.75,199.17,390.526,5.391,38.536,38.691,467.753,0.005959,0.0088,1.4439,1.2667,0.0391,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,10.006,91.302,67108864,67108864,16,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,large_random_1024.bin,1073741824,1024.0,65536,1.00,2.75,199.87,390.368,5.372,333.521,334.864,1058.753,0.005957,0.0047,1.4390,0.6737,0.0385,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,large_random_1024.bin,1073741824,1024.0,65536,1.00,2.75,199.81,390.513,5.374,38.359,38.513,467.385,0.005959,0.0067,1.7959,0.9560,0.0476,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,168.580,296.082,1073741824,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,large_random_1024.bin,1073741824,1024.0,65536,0.99,28.70,114.71,37.407,9.360,38.700,39.009,115.116,0.000571,0.3647,0.1999,0.5087,0.0164,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,10.755,110.809,67108864,67108864,16,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,large_random_1024.bin,1073741824,1024.0,65536,0.99,28.72,114.71,37.387,9.361,329.427,332.061,698.874,0.000570,0.2940,0.1263,0.4040,0.0103,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,large_random_1024.bin,1073741824,1024.0,65536,0.99,28.77,114.70,37.318,9.361,40.008,40.328,117.654,0.000569,0.0211,0.1466,0.0274,0.0120,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,135.187,147.923,1073741824,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,xlarge_random_4096.bin,4294967296,4096.0,65536,1.00,34.13,362.64,125.858,11.844,154.117,154.135,434.111,0.001920,0.1488,2.5606,0.5571,0.0826,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,10.231,348.916,67108864,67108864,64,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,xlarge_random_4096.bin,4294967296,4096.0,65536,1.00,34.11,361.29,125.904,11.888,709.690,709.777,1545.371,0.001921,0.1841,3.1139,0.6932,0.1012,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,xlarge_random_4096.bin,4294967296,4096.0,65536,1.00,34.16,364.22,125.734,11.792,154.801,154.820,435.355,0.001919,0.0070,5.2542,0.0256,0.1683,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,536.177,658.824,4294967296,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,xlarge_random_4096.bin,4294967296,4096.0,65536,1.00,2.76,192.01,1557.971,22.368,154.121,154.742,1866.835,0.005943,0.0049,4.1575,2.8065,0.5086,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,8.440,361.439,67108864,67108864,64,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,xlarge_random_4096.bin,4294967296,4096.0,65536,1.00,2.76,192.26,1558.152,22.339,1234.562,1239.533,4032.247,0.005944,0.0058,1.6406,3.3166,0.1874,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,xlarge_random_4096.bin,4294967296,4096.0,65536,1.00,2.76,191.92,1557.653,22.379,153.407,154.025,1865.085,0.005942,0.0034,0.8846,1.9331,0.1032,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,680.408,603.091,4294967296,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,xlarge_random_4096.bin,4294967296,4096.0,65536,0.99,28.90,115.09,148.604,37.318,154.099,155.331,458.034,0.000567,0.0822,2.1526,0.4289,0.7727,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,9.886,357.869,67108864,67108864,64,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,xlarge_random_4096.bin,4294967296,4096.0,65536,0.99,28.89,115.52,148.667,37.180,1123.967,1132.954,2405.587,0.000567,0.1561,0.0694,0.8261,0.0223,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,xlarge_random_4096.bin,4294967296,4096.0,65536,0.99,28.84,115.50,148.900,37.186,153.406,154.633,456.939,0.000568,0.3565,0.0733,1.9665,0.0236,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,686.230,846.703,4294967296,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_TTI_100.bin,104857600,100.0,65536,1.04,32.56,118.65,3.220,0.884,4.184,4.014,11.417,0.002013,0.1607,1.7698,0.0160,0.0133,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,12.548,28.698,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_TTI_100.bin,104857600,100.0,65536,1.04,32.54,118.77,3.222,0.883,19.534,18.741,41.497,0.002014,0.1707,1.6011,0.0169,0.0119,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,medium_TTI_100.bin,104857600,100.0,65536,1.04,32.53,118.70,3.224,0.883,3.780,3.627,10.631,0.002015,0.2069,1.7727,0.0206,0.0136,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,20.910,15.510,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_TTI_100.bin,104857600,100.0,65536,1.06,2.77,132.66,37.885,0.790,4.106,3.886,45.878,0.005920,0.0612,3.1501,0.9003,0.0184,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,12.550,18.427,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_TTI_100.bin,104857600,100.0,65536,1.06,2.81,129.70,37.300,0.808,30.508,28.875,96.684,0.005828,0.0376,1.1888,0.5119,0.0073,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,medium_TTI_100.bin,104857600,100.0,65536,1.06,2.74,129.41,38.285,0.810,4.338,4.106,46.730,0.005982,0.0424,1.0862,0.6169,0.0068,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,28.895,24.669,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_TTI_100.bin,104857600,100.0,65536,1.05,25.79,87.99,4.067,1.192,4.116,3.917,12.099,0.000635,0.1795,0.3231,0.0284,0.0044,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,11.624,16.442,67108864,67108864,2,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_TTI_100.bin,104857600,100.0,65536,1.05,25.11,87.79,4.177,1.194,30.353,28.882,63.411,0.000653,1.9599,0.3807,0.5364,0.0052,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,medium_TTI_100.bin,104857600,100.0,65536,1.05,25.80,87.85,4.065,1.194,3.775,3.592,11.432,0.000635,0.1979,0.4871,0.0313,0.0067,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,21.150,15.975,104857600,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,1.18,12.05,15.51,8.701,6.759,26.508,0.000,35.208,8.700667,0.4385,2.6576,0.3394,4.4401,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e12,,,,,,2.7057e-10,1.8958e-11,177.88,1.8219e-08,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,5.24,17.96,37.23,5.839,2.817,27.354,0.000,33.193,5.838582,0.2382,1.0667,0.0764,0.0898,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e3,,,,,,2.9350e-04,3.5141e-05,52.52,1.9762e-02,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,3.26,16.01,30.90,6.552,3.393,26.741,0.000,33.293,6.551510,0.1990,0.9454,0.0834,0.1167,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e4,,,,,,1.9785e-05,2.5184e-06,75.41,1.3322e-03,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,2.52,14.97,25.09,7.007,4.179,26.012,0.000,33.019,7.006774,0.1352,0.3842,0.0640,0.0667,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e5,,,,,,2.4706e-06,3.2536e-07,93.19,1.6635e-04,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,2.06,12.66,22.26,8.284,4.710,24.485,0.000,32.769,8.283502,1.9971,0.5397,4.7887,0.1107,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e6,,,,,,2.8685e-07,4.0799e-08,111.22,1.9314e-05,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,1.27,13.66,16.83,7.675,6.230,26.261,0.000,33.936,7.674633,1.3127,2.8217,0.8219,2.8685,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e9,,,,,,4.6566e-10,4.4528e-11,170.46,3.1354e-08,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,2.71,17.68,32.83,5.930,3.194,27.625,0.000,33.555,5.929997,3.0610,1.5527,0.9047,0.1538,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,prec,16,,,,,,1.2264e-05,8.7901e-07,84.56,8.2575e-04,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,1.64,14.17,22.27,7.401,4.709,26.623,0.000,34.024,7.400856,0.8984,3.3849,0.6248,2.3380,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,prec,24,,,,,,4.4635e-08,3.4686e-09,132.63,3.0054e-06,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,7.31,20.62,53.48,5.086,1.961,26.600,0.000,31.686,5.085983,1.4119,4.0658,0.3165,0.1504,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,prec,8,,,,,,2.5559e-03,1.6158e-04,39.27,1.7210e-01,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,2.00,24.91,27.59,4.210,3.800,25.967,0.000,30.177,4.209845,1.4351,0.0710,0.2229,0.0098,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,rate,16,,,,,,7.2585e-07,3.5087e-08,112.53,4.8873e-05,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,1.33,19.14,20.11,5.478,5.215,27.992,0.000,33.469,5.477814,0.3519,0.8953,0.0991,0.2479,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,rate,24,,,,,,2.9104e-09,1.3986e-10,160.52,1.9596e-07,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,8.00,53.53,54.73,1.959,1.916,25.120,0.000,27.079,1.958866,4.5110,2.2197,0.1365,0.0710,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,rate,4,,,,,,2.4137e-03,1.1728e-04,42.05,1.6252e-01,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,medium_TTI_100.bin,104857600,100.0,65536,4.00,38.37,39.91,2.733,2.627,25.582,0.000,28.315,2.732989,0.8580,0.2855,0.0638,0.0190,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,rate,8,,,,,,1.8413e-04,8.1958e-06,65.16,1.2398e-02,1.4852e-02,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_TTI_10.bin,10485760,10.0,65536,1.61,14.48,25.08,0.724,0.418,0.467,0.289,1.481,0.004526,0.0480,0.1993,0.0024,0.0034,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,2.023,1.706,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_TTI_10.bin,10485760,10.0,65536,1.61,14.39,25.06,0.729,0.418,2.461,1.525,4.715,0.004554,0.0337,0.1104,0.0017,0.0019,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
cascaded,small_TTI_10.bin,10485760,10.0,65536,1.61,14.38,25.14,0.729,0.417,0.474,0.294,1.496,0.004557,0.0408,0.2108,0.0021,0.0036,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,1.999,1.648,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_TTI_10.bin,10485760,10.0,65536,1.65,1.71,21.36,6.125,0.491,0.475,0.288,6.889,0.009571,0.0140,0.0864,0.0505,0.0020,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.817,1.443,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_TTI_10.bin,10485760,10.0,65536,1.65,1.71,21.50,6.131,0.488,2.516,1.526,10.174,0.009580,0.0155,0.0889,0.0560,0.0020,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
lz4,small_TTI_10.bin,10485760,10.0,65536,1.65,1.71,21.39,6.134,0.490,0.472,0.286,6.892,0.009585,0.0148,0.0986,0.0534,0.0023,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,1.939,1.428,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_TTI_10.bin,10485760,10.0,65536,1.60,18.35,46.78,0.571,0.224,0.473,0.296,1.341,0.000893,0.0954,0.9074,0.0030,0.0042,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,adaptive,,1.820,1.430,10485760,10485760,1,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_TTI_10.bin,10485760,10.0,65536,1.60,18.29,46.44,0.573,0.226,3.621,2.262,6.456,0.000896,0.2768,0.8468,0.0092,0.0041,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,baseline,,0.000,0.000,0,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
snappy,small_TTI_10.bin,10485760,10.0,65536,1.60,18.35,46.88,0.571,0.224,0.473,0.296,1.340,0.000893,0.0894,1.1110,0.0028,0.0051,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,pinned,,2.010,1.614,10485760,0,0,,,,,,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,small_TTI_10.bin,10485760,10.0,65536,1.90,5.67,10.17,1.850,1.031,7.260,0.000,9.110,1.850398,0.9895,0.8732,0.2450,0.0799,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e12,,,,,,2.9104e-10,1.0251e-11,182.93,2.0263e-08,1.4363e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,small_TTI_10.bin,10485760,10.0,65536,8.56,5.48,10.57,1.913,0.992,7.589,0.000,9.502,1.912919,0.9094,0.9280,0.2438,0.0714,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e3,,,,,,2.8086e-04,2.8241e-05,54.13,1.9554e-02,1.4363e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,small_TTI_10.bin,10485760,10.0,65536,5.48,5.81,12.16,1.803,0.862,7.677,0.000,9.481,1.803440,0.2142,0.3918,0.0718,0.0272,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e4,,,,,,1.6898e-05,1.9424e-06,77.38,1.1765e-03,1.4363e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,small_TTI_10.bin,10485760,10.0,65536,4.28,5.91,11.57,1.775,0.907,7.057,0.000,8.832,1.775197,0.1817,0.4714,0.0530,0.0379,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e5,,,,,,2.2054e-06,2.4567e-07,95.34,1.5354e-04,1.4363e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,small_TTI_10.bin,10485760,10.0,65536,3.50,5.58,10.73,1.879,0.977,7.376,0.000,9.256,1.879377,0.2104,0.3547,0.0690,0.0339,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e6,,,,,,2.4907e-07,3.0970e-08,113.33,1.7341e-05,1.4363e-02,larochette4_FULL_CHUNKOPT_20260527_030416
zfp,small_TTI_10.bin,10485760,10.0,65536,2.15,6.12,10.74,1.714,0.977,7.334,0.000,9.049,1.714417,1.3377,1.1325,0.2984,0.0940,anon-host,AMD Instinct MI210,gfx90a,MI210,30,5,20260527_030416,acc,1e9,,,,,,4.6566e-10,3.2975e-11,172.78,3.2420e-08,1.4363e-02,larochette4_FULL_CHUNKOPT_20260527_030416
