"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
29,29,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370157772571,406370157774414
29,29,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370157772571,406370157774414
30,30,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370157843199,406370157845282
30,30,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370157843199,406370157845282
31,31,"Agent 2",2,194735,194735,66560,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",64,1024,96,64,0,64,"TCP_TCC_READ_REQ_sum",1984263.000000,406370157908819,406370159142743
31,31,"Agent 2",2,194735,194735,66560,13,"void arcto::lowlevel::lz4CompressBatchKernel<unsigned char>(unsigned char const* const*, unsigned long const*, unsigned char* const*, unsigned long*, unsigned short*, unsigned int)",64,1024,96,64,0,64,"TCP_TOTAL_CACHE_ACCESSES_sum",74031812.000000,406370157908819,406370159142743
32,32,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370159232961,406370159234883
32,32,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370159232961,406370159234883
33,33,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TCC_READ_REQ_sum",65.000000,406370162282375,406370162285820
33,33,"Agent 2",1,194735,194735,1024,8,"__amd_rocclr_copyBuffer",512,0,0,16,0,32,"TCP_TOTAL_CACHE_ACCESSES_sum",260.000000,406370162282375,406370162285820
