Algorithm,TestFile,FileSizeBytes,FileSizeMB,ChunkSize,CompressionRatio,CompThroughputGBs,DecompThroughputGBs,CompTimeMs,DecompTimeMs,TransferH2DMs,TransferD2HMs,TotalTimeMs,AvgChunkTimeMs,CompThroughputStdDev,DecompThroughputStdDev,CompTimeStdDevMs,DecompTimeStdDevMs,NodeName,GPU,GPUArch,EnvLabel,Iterations,Warmup,Timestamp
snappy,medium_binary_100.bin,104857600,100.00,65536,2.96,25.15,123.11,4.169,0.852,15.067,5.090,24.325,0.002605,0.1074,2.3774,0.0178,0.0168,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,medium_random_100.bin,104857600,100.00,65536,0.99,24.84,119.61,4.221,0.877,15.065,15.184,34.469,0.002638,0.0774,1.9717,0.0132,0.0146,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,medium_zeros_100.bin,104857600,100.00,65536,21.30,25.74,93.10,4.074,1.126,14.952,0.702,19.729,0.002547,0.0810,1.2442,0.0128,0.0154,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,small_TTI_10.bin,10485760,10.00,65536,1.60,9.62,23.27,1.090,0.451,1.669,1.042,3.801,0.006812,0.1102,0.9865,0.0124,0.0214,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,small_binary_10.bin,10485760,10.00,65536,2.96,10.12,29.69,1.036,0.353,1.686,0.569,3.291,0.006475,0.0711,0.2502,0.0073,0.0030,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,small_random_10.bin,10485760,10.00,65536,0.99,9.68,37.73,1.083,0.278,1.677,1.690,4.450,0.006770,0.0556,0.2474,0.0062,0.0018,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,small_zeros_10.bin,10485760,10.00,65536,21.30,10.05,24.07,1.044,0.436,1.611,0.076,2.730,0.006522,0.0698,1.7195,0.0074,0.0331,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,26.73,98.53,148.016,40.151,582.491,562.988,1293.496,0.002452,0.0258,0.3391,0.1429,0.1381,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,xlarge_binary_4096.bin,4294967296,4096.00,65536,2.96,28.37,109.76,151.395,39.131,640.282,216.336,1008.013,0.002310,0.0192,0.3719,0.1025,0.1325,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,xlarge_random_4096.bin,4294967296,4096.00,65536,0.99,27.52,106.33,156.088,40.394,639.503,644.528,1440.119,0.002382,0.0357,0.2768,0.2025,0.1051,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
snappy,xlarge_zeros_4096.bin,4294967296,4096.00,65536,21.30,29.13,85.50,147.434,50.234,639.904,30.044,817.382,0.002250,0.0177,0.2300,0.0897,0.1349,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,large_TTI_1024.bin,719323136,686.00,65536,1.03,61.49,174.62,11.697,4.119,103.277,100.702,215.677,0.001066,0.1647,6.3242,0.0313,0.1635,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,large_binary_1024.bin,1073741824,1024.00,65536,3.03,82.15,92.04,13.070,11.666,154.229,50.831,218.130,0.000798,0.4530,0.3994,0.0726,0.0507,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,large_random_1024.bin,1073741824,1024.00,65536,1.00,57.99,280.09,18.516,3.834,154.425,154.444,327.385,0.001130,0.2167,1.9270,0.0691,0.0264,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,large_zeros_1024.bin,1073741824,1024.00,65536,92.04,177.03,40.38,6.065,26.592,153.876,1.672,161.613,0.000370,1.6711,0.1783,0.0587,0.1174,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,medium_TTI_100.bin,104857600,100.00,65536,1.04,55.46,187.25,1.891,0.560,15.101,14.487,31.479,0.001182,1.6619,4.0512,0.0593,0.0123,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,medium_binary_100.bin,104857600,100.00,65536,3.04,70.10,164.17,1.496,0.639,15.018,4.938,21.452,0.000935,1.4553,5.1124,0.0313,0.0200,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,medium_random_100.bin,104857600,100.00,65536,1.00,53.64,328.19,1.955,0.320,15.063,15.065,32.082,0.001222,0.4765,1.5528,0.0175,0.0015,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,medium_zeros_100.bin,104857600,100.00,65536,92.04,150.35,50.31,0.697,2.084,15.036,0.163,15.897,0.000436,1.5000,1.7958,0.0070,0.0765,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,small_TTI_10.bin,10485760,10.00,65536,1.61,30.19,25.07,0.347,0.418,1.626,1.007,2.980,0.002171,0.3750,0.2964,0.0044,0.0049,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,small_binary_10.bin,10485760,10.00,65536,3.04,28.99,63.04,0.362,0.166,1.852,0.609,2.823,0.002260,0.4777,0.8381,0.0060,0.0022,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,small_random_10.bin,10485760,10.00,65536,1.00,27.83,191.07,0.377,0.055,2.044,2.044,4.465,0.002355,0.9328,2.3698,0.0135,0.0007,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,small_zeros_10.bin,10485760,10.00,65536,92.04,79.48,25.01,0.132,0.419,1.831,0.020,1.982,0.000825,1.0987,0.3730,0.0018,0.0063,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,xlarge_TTI_4096.bin,3956277248,3773.00,65536,1.03,59.32,214.95,66.693,18.406,587.175,572.509,1226.377,0.001105,0.1039,1.0454,0.1169,0.0898,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,xlarge_binary_4096.bin,4294967296,4096.00,65536,3.04,79.45,128.15,54.058,33.516,639.223,210.228,903.508,0.000825,0.1208,0.5350,0.0822,0.1398,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,xlarge_random_4096.bin,4294967296,4096.00,65536,1.00,56.53,276.14,75.977,15.554,637.853,637.931,1351.760,0.001159,0.1958,1.2654,0.2639,0.0713,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
cascaded,xlarge_zeros_4096.bin,4294967296,4096.00,65536,92.04,174.90,55.04,24.557,78.037,637.988,6.931,669.476,0.000375,0.4525,0.1152,0.0636,0.1632,lunaris,Navi 31 [Radeon RX 7900 XT/7900 XTX/7900M],gfx1100,RX7900XT,10,2,20260314_190340
