"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,70384,58,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",23268,4578058471080,4578058671526,0,0,4,4,16,256,1,1,104870400,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,59,7,"__amd_rocclr_copyBuffer",23274,4578059033611,4578059037460,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,60,7,"__amd_rocclr_copyBuffer",23277,4578059059268,4578059062917,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,61,13,"void (anonymous namespace)::cascaded_compression_kernel<int, unsigned long, 128, 4096>(int, int const* const*, unsigned long const*, void* const*, unsigned long*, arctoBatchedCascadedOpts_t)",23284,4578059091260,4578060255330,13824,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,62,7,"__amd_rocclr_copyBuffer",23289,4578060288283,4578060290488,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70384,63,7,"__amd_rocclr_copyBuffer",24894,4578063365089,4578063368937,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,64,24,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<1, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",24898,4578063398844,4578063403213,25600,0,72,0,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,65,15,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<2, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",24902,4578063407383,4578063408706,17408,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,66,20,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<4, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",24906,4578063413957,4578063761330,13312,0,76,4,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",2,2,70384,67,19,"void (anonymous namespace)::cascaded_decompression_kernel_type_check<8, unsigned long, 128, 4096>(int, void const* const*, unsigned long const*, void* const*, unsigned long const*, unsigned long*, arctoStatus_t*)",24910,4578063761330,4578063765339,11776,0,80,0,112,128,1,1,204800,1,1
