"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 2",1,0,70011,1,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",562,4571798312870,4571798512835,0,0,4,4,16,256,1,1,104857600,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,2,10,"__amd_rocclr_copyBuffer",568,4571798590046,4571798594536,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,3,10,"__amd_rocclr_copyBuffer",571,4571798625525,4571798629253,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,4,10,"__amd_rocclr_copyBuffer",2174,4571881467239,4571881471007,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,5,1,"void thrust::THRUST_200700_400000_NS::hip_rocprim::__parallel_for::kernel<256u, thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, 1u>(thrust::THRUST_200700_400000_NS::hip_rocprim::__uninitialized_fill::functor<thrust::THRUST_200700_400000_NS::device_ptr<unsigned char>, unsigned char>, unsigned long, unsigned long)",3789,4571916701247,4571916934766,0,0,4,4,16,256,1,1,122384128,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,6,10,"__amd_rocclr_copyBuffer",3795,4571917167684,4571917172375,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,7,10,"__amd_rocclr_copyBuffer",3798,4571917202762,4571917206931,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,1,70011,8,14,"arcto::snap_kernel(void const* const*, unsigned long const*, void* const*, unsigned long const*, arcto::gpu_snappy_status_s*, unsigned long*)",3805,4571918318283,4571920093311,8704,0,40,64,112,128,1,1,204800,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,9,10,"__amd_rocclr_copyBuffer",3811,4571920144706,4571920147752,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,10,10,"__amd_rocclr_copyBuffer",5416,4571925483218,4571925487427,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",2,1,70011,11,12,"arcto::unsnap_kernel(void const* const*, unsigned long const*, void* const*, unsigned long const*, arctoStatus_t*, unsigned long*)",5420,4571925529520,4571926094416,6656,0,64,0,96,192,1,1,307200,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,12,10,"__amd_rocclr_copyBuffer",5428,4571926163370,4571926166136,0,0,16,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 2",1,0,70011,13,10,"__amd_rocclr_copyBuffer",5429,4571926186782,4571926189668,0,0,16,0,32,512,1,1,512,1,1
